"id","id_str","full_text","username",""
"1.6645613977816E+18","1.6645613977816E+18","@tengkorak_maut @aniesbaswedan Tegur juga ini https://t.co/ei4FXkw9vE","MuhamadIsnaen12",""
"1.6645616746728E+18","1.6645616746728E+18","@DavidWijaya82 @aniesbaswedan Lepas dr motif, jangan pake ngrubah2 lambang negara gitu nape. Bikin masalah ae. Mbok kreatif gitu. Pake emprit, misale..","HubbulMantiq",""
"1.6645617221985E+18","1.6645617221985E+18","@bangbri82 @Sukardi2017 @aniesbaswedan Gw lbh percaya google ðŸ˜‚ðŸ˜‚ðŸ™ˆðŸ™ˆ","danyharto",""
"1.6645615582473E+18","1.6645615582473E+18","@LANGKAHANIES @aniesbaswedan Mantap","JSutapa",""
"1.6645612167009E+18","1.6645612167009E+18","@kangdede78 @Mdy_Asmara1701 @GeiszChalifah @Lembayung071 @musniumar @ekowboy2 @abu_waras @HukumDan @bachrum_achmadi @Tan_Mar3M @BangEdiii @DrEvaChaniago @Stevaniehuangg @CutSarina5 @ArieMutyara @aniesbaswedan Salah satu pendukung Anies garis keras @yusuf_dumdum https://t.co/s9A2zJMPT2","Rosidin_Sumsel",""
"1.6645612472103E+18","1.6645612472103E+18","@aniesbaswedan Ngeriiiiihhh.....\nCapres posting gabar Garuda kaya gini...???\nTau kan Lambang Negara Indonesia ? \n\nKlo jadi presiden bisa2 nama i indonesia di ganti juga nanti ðŸ˜€","igiet_iki",""
"1.6645615546486E+18","1.6645615546486E+18","@aniesbaswedan Anda kelewatan pede @aniesbaswedan  ðŸ¤£ðŸ¤£ðŸ¤£","MisugaruCoffee",""
"1.6645615815341E+18","1.6645615815341E+18","@GNalifah @PartaiSocmed @aniesbaswedan @susipudjiastuti Habib itu sebuah nama atau gelar penghormatan dari ulama2 kalangan NU\nDi muhamadiyah tidak ada setauku","alaikasaalam",""
"1.6645619224891E+18","1.6645619224891E+18","@bintangku206 @JhonniSinaga20 @aniesbaswedan Boleh jadi kakeknya pahlawan nasional, wong aku ra keruh, nah anies baswedan nya bedebah nasional. Cocooook","PutriKindy",""
"1.6645614038382E+18","1.6645614038382E+18","@BosPurwa @susipudjiastuti @aniesbaswedan Lebih memilih Bu Susi drpd AHY si, meski AHY jg bagus, cm utk jd wapres aku mending Bu Susi","dhianchakim",""
"1.6645615910845E+18","1.6645615910845E+18","Prediksi kami: mas @aniesbaswedan akan diuntungkan bila muncul 4 poros Pilpres. \n\n#TrustIndonesia #Surveikredibel \n\nhttps://t.co/bZYRZtJjEv","trustIDofficial",""
"1.6645618368498E+18","1.6645618368498E+18","@DavidWijaya82 @aniesbaswedan https://t.co/VCEyraJqgm","ayomaju789",""
"1.6645619132155E+18","1.6645619132155E+18","@Kamalib1002 @ainunnajib @ridwankamil @aniesbaswedan @prabowo @ganjarpranowo Waktu jadi Walkot Bandung aja, banyak janji yg gak ditunaikan, padahal gak ada kopitðŸ¤­","prasetya2233",""
"1.6645618269554E+18","1.6645618269554E+18","Mengalahkan 2 kandidat pesaingnya Ganjar Pranowo dan Anies Baswedan.\n#SemuaDukungPrabowo #ManutJokowi Prabowo Subianto","alfisahdinardi",""
"1.6645615465452E+18","1.6645615465452E+18","@kangdede78 @Mdy_Asmara1701 @GeiszChalifah @Lembayung071 @musniumar @ekowboy2 @abu_waras @HukumDan @bachrum_achmadi @Tan_Mar3M @BangEdiii @DrEvaChaniago @Stevaniehuangg @CutSarina5 @ArieMutyara @aniesbaswedan Komisaris give away,,asal mangap dan ngegas","areefer08",""
"1.6645618313762E+18","1.6645618313762E+18","Sementara Gubernur Jawa Tengah Ganjar Pranowo menyusul dengan elektabilitas sebesar 24,0 persen, serta mantan Gubernur DKI Jakarta Anies Baswedan menempati peringkat ketiga dengan elektabilitas sebesar 17,2 persen.\n#SemuaDukungPrabowo #ManutJokowi Prabowo Subianto","alfisahdinardi",""
"1.6645616060288E+18","1.6645616060288E+18","@DokterTifa @aniesbaswedan Saya lebih percaya jokowi drpd anies... Dan saya pikir mayoritas rakyat jg seperti itu, bahkan ketika jokowi difitnah segala macam oleh org2 sprti ratna sarumpaet, fadli zon, mardani ali sera, amien rais, JK, dll...","EarlyLumbanraja",""
"1.6645616348101E+18","1.6645616348101E+18","@kurusetra91 @aniesbaswedan Cebonk nya msh anakan jd tolol...Bikin blunder terus","AdeDhani9",""
"1.6645607231488E+18","1.6645607231488E+18","@DokterTifa @aniesbaswedan Waktu akan menjawab siapa yang pantas RI-1","AlfredPilist",""
"1.6645611288009E+18","1.6645611288009E+18","@FstrongW @aniesbaswedan Kami kan jawab pendukungnya yg sok eksklusif","PartaiSocmed",""
"1.6644388203461E+18","1.6644388203461E+18","Ekonomi Pancasila memahami betul keadilan sosial bagi seluruh rakyat Indonesia. Tetapi masih banyak ketimpangan-ketimpangan ekonomi dan sosial. https://t.co/y5r47mw2dv","nu_online",""
"1.664560610385E+18","1.664560610385E+18","Rekam jejak Anies Baswedan sebagai Gubernur Jakarta paling konyol dan buruk dalam sejarah kepemimpinan daerah di Indonesia.â˜ºï¸ðŸ˜‹ðŸ˜‹ðŸ˜… https://t.co/FzFUJX2V3a","KarinaRyanda",""
"1.6645610657689E+18","1.6645610657689E+18","@DokterTifa @aniesbaswedan Mbelgedesh","4bim4nyu",""
"1.6645605603888E+18","1.6645605603888E+18","@DokterTifa @aniesbaswedan Iya deh\nCukup DKI 5th ambyar","JoeSamsung6",""
"1.6645611758317E+18","1.6645611758317E+18","Anies Baswedan selalu berkata, berani harus karena sesuatu yang benar","kuyazze",""
"1.6645610470414E+18","1.6645610470414E+18","@PartaiSocmed @KING_VADUKA @aniesbaswedan Bagiku.....skip aja si anies klo msh bawa2 si riziek. Twit si king v ini jadi meyakinkan pernyataan teman sy bahwa di blkg anies itu msh ada Radikal radikul nya rizik sgl mcm nya itu... Ambyar dahhhh!!!?","OlopanAruan3",""
"1.6645610715403E+18","1.6645610715403E+18","@PartaiSocmed @aniesbaswedan @susipudjiastuti SIKAP!","mutakhirian",""
"1.6645606923962E+18","1.6645606923962E+18","@Ngicaubest @DokterTifa @aniesbaswedan Mungkin cuma istilah Pancasila nya yang ulang tahun. Klo isinya ultah nya tgl 18 Agustus","4Salfan",""
"1.664561083968E+18","1.664561083968E+18","@tengkorak_maut @aniesbaswedan Tegur NU juga\nhttps://t.co/4OjeMW3wVe","MuhamadIsnaen12",""
"1.6645608585661E+18","1.6645608585661E+18","@StefanAntonio__ @PRABU_KLITI @aniesbaswedan Lah luh tiap hari rasis itu kerjaan PKI bong","04Judindin",""
"1.6645605724097E+18","1.6645605724097E+18","Rekam jejak Anies Baswedan sebagai Gubernur Jakarta paling konyol dan buruk dalam sejarah kepemimpinan daerah di Indonesia.ðŸ˜…ðŸ˜ https://t.co/ptXypsfXnU","BroknHumor",""
"1.6645608336855E+18","1.6645608336855E+18","@take_mid @PartaiSocmed @KING_VADUKA @aniesbaswedan Apalagi yang mau demo nolak coldplay, duh ðŸ¥±","Apriyogi304069",""
"1.6645611129213E+18","1.6645611129213E+18","@YanHarahap @aniesbaswedan @SBYudhoyono Bahaaaaaaasssssss teruusssa ... ðŸ¤£ðŸ¤£ðŸ¤£ðŸ¤£ðŸ¤£ðŸ¤£ðŸ¤£ðŸ¤£ðŸ¤£ðŸ¤£","nie_mans",""
"1.6645609207341E+18","1.6645609207341E+18","@BosPurwa @susipudjiastuti @aniesbaswedan Setuju bgt","dhianchakim",""
"1.6645606381387E+18","1.6645606381387E+18","@bumnbersatu @jokowi @ganjarpranowo @aniesbaswedan @prabowo malah depan rumah, py jal","betanic_agung",""
"1.6645610960098E+18","1.6645610960098E+18","@DokterTifa @aniesbaswedan Krn ngak bisa kerja...gitu aja sdh...ngak usah bawa kemana2 ðŸ˜„","yungyung369",""
"1.6645602582018E+18","1.6645602582018E+18","Sebaliknya, si baju putih harusnya belajar cara bikin planning, eksekusi &amp; kerja. Jangan cuma bicara melulu. Orang tau kok, dimana @aniesbaswedan  bikin program original.","lucky_tampilang",""
"1.6645603551951E+18","1.6645603551951E+18","@wardi_amri @ojeckerz @DokterTifa @aniesbaswedan https://t.co/YpVivczTSn pasti buzzer nya uban yg sok sok an pancasila. Itu","ibnoejimbonk",""
"1.6645604464674E+18","1.6645604464674E+18","Rekam jejak Anies Baswedan sebagai Gubernur Jakarta paling konyol dan buruk dalam sejarah kepemimpinan daerah di Indonesia. https://t.co/gFy2atGivP","DesyandiB",""
"1.6645605315572E+18","1.6645605315572E+18","@putri_Aalona @oyenkucing_ @aniesbaswedan Dah gak usah sok2,an smuanya ributin burung Garuda ,kmrn panca  mau di rubah ke Eka sila Yo dirm Bae ðŸ˜ ayol laporan smua tuh yg ganti lambang Garuda ,SM yg mau ngubah panca sila JD eka sila","TrieCheppy",""
"1.6642106640581E+18","1.6642106640581E+18","Jargon Perubahan @aniesbaswedan sungguh mengerikan, sampai hatinya lambang Negara Garuda Pancasila diubah sedemikian rupa. https://t.co/9n6kv6wnFo","DavidWijaya82",""
"1.6645596456992E+18","1.6645596456992E+18","Keledai ? @aniesbaswedan, @aniesindo,  @aniesmania, @AniesIndonesia, @kebijakananies_, @AniesPresidenku, @sobatanies_, @SahabatAnies, @musniumar, @marlina_idha, @ekowboy2, @AndiSinulingga, @BosPurwa, @bos_sir, @Dandhy_Laksono, @NasDem, @PDemokrat, @PKSejahtera, @ajengcute16","mumungwisnu_1",""
"1.6645603192835E+18","1.6645603192835E+18","@tengkorak_maut @aniesbaswedan Betul Boss... Ini juga wajib di tegur.. https://t.co/v4JoHACeDk","Ujanghendar_pro",""
"1.6645605338012E+18","1.6645605338012E+18","Rekam jejak Anies Baswedan sebagai Gubernur Jakarta paling konyol dan buruk dalam sejarah kepemimpinan daerah di Indonesia.ðŸ˜‚ðŸ˜ðŸ˜ https://t.co/lGncT12k6H","RizkyRarahayu",""
"1.6645603407248E+18","1.6645603407248E+18","@Duren___ @Thalomoan1 @aniesbaswedan perubahan jalan dr mulus menjadi ada hiasannya bulat bulat memangnya tahu... Ide dr mana pak bs spt ini?","arya_dhena",""
"1.6645597486862E+18","1.6645597486862E+18","@Dennysiregar7 Lo kenapa sih, merasa terancam banget sama @aniesbaswedan ? Sampai2 kudu ngimpi ngawang2 dulu biar lo ngerasa tenang.ðŸ˜†ðŸ˜†ðŸ˜†\n\nRileks bro... Kan menurut lo, jagoan lo yang paling tangguh ðŸ˜Ž","nengzaki",""
"1.6645604578549E+18","1.6645604578549E+18","@aniesbaswedan Parah..titik","Riosmitt1",""
"1.6645599411166E+18","1.6645599411166E+18","ini sudah jadi bentuk penghinaan dan menodai lambang negara yg di lakukan @aniesbaswedan https://t.co/HAkGX7IRCx","R_Arryo",""
"1.6645604302186E+18","1.6645604302186E+18","@ojeckerz @DokterTifa @aniesbaswedan Kudet apa bego lu nying","mrusdi69",""
"1.66455999032E+18","1.66455999032E+18","@DewiDearta @PartaiSocmed @aniesbaswedan @KING_VADUKA Ya makanya saya ga suka am mereka tum, terlalu Lebay","entrophya99",""
"1.6645596949236E+18","1.6645596949236E+18","@putri_Aalona @satriolola1 KACA MATA KUDA di pakai...\nGak lihat kawan sendiri...\n@aniesbaswedan For RI 1","DewiDearta",""
"1.6645604812717E+18","1.6645604812717E+18","@MIrvanDarwin1 @aniesbaswedan ðŸ‡®ðŸ‡©â¤ï¸ðŸ‘ https://t.co/My0C6bIR4G","be_simple_one",""
"1.6645598525917E+18","1.6645598525917E+18","@masakanrasako @PartaiSocmed @aniesbaswedan Betul banget ,   banyak hal yang lebih penting buat dibahas https://t.co/i2Pi7uMghO","Bill23794356",""
"1.6645603542178E+18","1.6645603542178E+18","@StefanAntonio__ @himura89517038 @aniesbaswedan Gila luh ngaku paling pancasilais tapi rasis.","04Judindin",""
"1.6645603523807E+18","1.6645603523807E+18","@AbdiKabayan @IbnuhazmA @MIrvanDarwin1 @aniesbaswedan waduuh.. ðŸ¤¦\ncebong ngamuk, keluar aslinya memfitnah membabi buta seperti pki di th65. \n\n2024 Anis menang, cebong musnah. \nAamiin. ðŸ¤²","AgusSantaiAja",""
"1.6645600943597E+18","1.6645600943597E+18","@fairusmann @yusuf_dumdum @aniesbaswedan @rockygerung liat ini bro ðŸ¤£","p40812",""
"1.6645604879742E+18","1.6645604879742E+18","Rekam jejak Anies Baswedan sebagai Gubernur Jakarta paling konyol dan buruk dalam sejarah kepemimpinan daerah di Indonesia.ðŸ˜ðŸ˜ https://t.co/EimjOTTeQE","SiwiAlvira",""
"1.6644026100934E+18","1.6644026100934E+18","Mari kita dengar pengakuan jujur para pendukung anies tentang anies baswedan\n\nIni ðŸ‘‡pendukung anies semua lho yg ngomong https://t.co/mM3n3B4U4j","MurtadhaOne1",""
"1.6641639000432E+18","1.6641639000432E+18","Ini foto banyak saksinya.\n\nKetika orang Solo pertama kali datang ke Jakarta. Betapa si baju putih yang ngajari pidato, ngajari bagaimana pakai baju yang pantas, bagaimana menghadapi audiens, menghadapi orang-orang Jakarta terutama orang-orang Jaksel yang yaaa...gitu deh kalauâ€¦ https://t.co/4D87OSd75v","DokterTifa",""
"1.6645591511698E+18","1.6645591511698E+18","Cawe-cawe Jokowi ini membuat gusar Anies Baswedan.ðŸ˜†â˜ºï¸ https://t.co/Nhp1aZLCUQ","RizkyRarahayu",""
"1.6645594049E+18","1.6645594049E+18","@AgusSantaiAja @IbnuhazmA @MIrvanDarwin1 @aniesbaswedan Oh ternyata anda antek2 teroris. Kalian akan jadi pecundang selamanya di Indonesia. Kalian pantasnya hidup di Yaman, Suriah, Iraq. Negara yg penuh kekerasan. Tdk pantas berada di negara ini.","AbdiKabayan",""
"1.6645592997992E+18","1.6645592997992E+18","@PartaiSocmed @aniesbaswedan Demokrasi itu bising hingar bingar itu lah warna dan keindahan dari perbedaan, biarkan dan hormati segala perbedaan dgn tujuan kecintaan terhadap negara. Asal jangan tujuan ikut garong duit negara","zackxy007",""
"1.6645596240944E+18","1.6645596240944E+18","@cytokine99 @PartaiSocmed @aniesbaswedan @KING_VADUKA Klo mau menang gaet pemilih minoritas\nBukan sibuk mau dibarisan mana.\nEmang bisa menang klo gk cari pemilih\nPercuma dukung mendukung tapi pemilihnya dimusuhin","Romadhon_W_D",""
"1.6645592370524E+18","1.6645592370524E+18","Cawe-cawe Jokowi ini membuat gusar Anies Baswedan.ðŸ˜†ðŸ˜…ðŸ˜ŒðŸ˜ https://t.co/4iH7qvRi44","KarinaRyanda",""
"1.6641181458446E+18","1.6641181458446E+18","Hari ini kita memperingati 78 tahun silam ketika Bung Karno menyampaikan pidato bersejarah tentang Pancasila di hadapan sidang BPUPKI. \n\nMari terus berikhtiar untuk mewujudkan tujuan utama kita bernegara, yang terkandung dalam pidato tersebut, yaitu menghadirkan keadilan sosialâ€¦ https://t.co/2GQWDNBZO3","aniesbaswedan",""
"1.664559637361E+18","1.664559637361E+18","@PDemokrat SBY turun gunung atau turun tangan untk Anies Bawedan pun, Rakyat kita sangat pintar memilih pemimpin yg pantas meminpin negeei. Anies Baswedan punya prestasi apa?? Trusss mau pimpin Indonesia??ðŸ˜ŽðŸ˜Ž pemimpin yg suka baperan &amp; dikelilingi kelompok kadrun?? Apa jadinya bangsa ini??","AnthonRaharusu4",""
"1.6645253441736E+18","1.6645253441736E+18","Karena kita ingin menua bersama dengan sehat dan bahagia.\n\nKamu jangan lupa olahraga ya. https://t.co/sylIQGF3fL","ganjarpranowo",""
"1.6645591362926E+18","1.6645591362926E+18","@NasDem @aniesbaswedan Ngiik","u51k",""
"1.6645591868759E+18","1.6645591868759E+18","@NasDem @aniesbaswedan Kapan Anies kerja benar ðŸ˜‚ðŸ˜‚ðŸ˜‚","murai_x",""
"1.6645595208935E+18","1.6645595208935E+18","@IbnuhazmA @MujitoBewing @IsmailRajab8 @aniesbaswedan Oh korupsi bansos itu biadab? Setuju sih. Awas saja sampai coblos pks. Berarti kemakan omongan sendiri yg katanya tolol dan biadab\n\nhttps://t.co/UGgg7tB5p8","Slampdunk88",""
"1.664559161018E+18","1.664559161018E+18","@PartaiSocmed @aniesbaswedan @susipudjiastuti Yo sak karepmulah medðŸ¤£","yunan10",""
"1.6645595527534E+18","1.6645595527534E+18","@PaulusWijaya007 @PartaiSocmed @aniesbaswedan @susipudjiastuti Klo sekedar dukung sih sah2 saja,,\nTpi klo sampe ikut mengkampanyekan kayanya udah gak bakalan,,,\nGwe perhatiin kegiatan terakhir beliou cuma ngisi pengajian rutin saja,dn gak pernah lgi bahas politik ..\nJdi lawan politik anies nyered2 beliou terus,,udah gak relevan lgi","kembangSaree",""
"1.6645591550747E+18","1.6645591550747E+18","@RahimDarmawati @aniesbaswedan Amin..presiden harapan kita ya pak anies baswedan","hamdi81568025",""
"1.6645596091627E+18","1.6645596091627E+18","@CutSarina5 @Cuphu_Manik @kangdede78 @Mdy_Asmara1701 @GeiszChalifah @Lembayung071 @musniumar @ekowboy2 @abu_waras @HukumDan @bachrum_achmadi @Tan_Mar3M @BangEdiii @DrEvaChaniago @Stevaniehuangg @ArieMutyara @aniesbaswedan ðŸ˜ðŸ˜ðŸ˜ https://t.co/oNmc6RQfAz","ngahAqthar_",""
"1.6645593318101E+18","1.6645593318101E+18","@DE_Sapta5 @JhonniSinaga20 @aniesbaswedan Jangan bnyk x terimakasih congor kau spt anjing yg berjam2oun menggongging tetal iru saja yg suara yg terdengar, gong...gong.... dasar laknat mati aja kau!!!!!","MSinaruddin",""
"1.6645595474015E+18","1.6645595474015E+18","@YanHarahap @aniesbaswedan @SBYudhoyono Tuu udah di iyakannn...kasehan amatttt...ðŸ‘ŽðŸ˜Š https://t.co/KbdEnhQlsy","Berty69968038",""
"1.664559302429E+18","1.664559302429E+18","@PartaiSocmed @aniesbaswedan Menjalankan Adat Ketimuran gak ada salahnya kalau pakai Bapak"" didepan nama yang usianya lebih tua, kecuali sampeyan memang lebih tua, tapi ya gpp sih terserah sampeyan saja mau panggil apa, suka-sukalah.....\n*Bukan pendukung Bapak Habib Rizieq""","stafsus_dagelan",""
"1.6645592689081E+18","1.6645592689081E+18","Ini agambar apa yaâ€¦??? Apa hubungannya dengan Hari Lahir Pancasila tgl 1 Juniâ€¦.???? Pancasila-nya yg manaâ€¦.???? Apa ini salah satu bentuk perubahan yg mau dilakukan dgn jadi Presiden RIâ€¦???? Dasar Negara mau diubah @aniesbaswedan â€¦.???? ðŸ˜³ðŸ™„ðŸ™„ðŸ˜³ðŸ˜³ðŸ™„","John_NKRI",""
"1.6645595448388E+18","1.6645595448388E+18","kami rakyat Indonesia butuh ngerti juga isi pikiran bapak, sebagai capres. Pak @aniesbaswedan bukan bermaksud mencibir agenda pribadi olah raga bapak, tapi ingin ngajak adu gagasan. Dari situ rakyat bisa membandingkan.","ArieNugr0411",""
"1.6645595048922E+18","1.6645595048922E+18","@GNalifah @PartaiSocmed @aniesbaswedan @susipudjiastuti Ya itu kan namanya. Emang maunya dipanggil apa?","MohammadSahrul",""
"1.6645591941612E+18","1.6645591941612E+18","Cawe-cawe Jokowi ini membuat gusar Anies Baswedan.ðŸ˜ðŸ˜ https://t.co/BAOZwW01ok","BroknHumor",""
"1.6645587613806E+18","1.6645587613806E+18","Menahan untuk tidak membalas rasa sakit adalah suatu bentuk keberanian â€“ Anies Baswedan-","NgatminahRukini",""
"1.6645589498349E+18","1.6645589498349E+18","@DE_Sapta5 @JhonniSinaga20 @aniesbaswedan Kau baca ini anje**!!!!!","MSinaruddin",""
"1.6645590068144E+18","1.6645590068144E+18","@DokterTifa @aniesbaswedan yessss beliau ini emg cocoknya jadi dosen saja, tdk cocok jd pemimpin","0nobs",""
"1.6645589779954E+18","1.6645589779954E+18","Yang Kaya gini mau jadi Presiden ? Malu woy ! #AniesBaswedan #Anies #AniesMesum #AniesGagal https://t.co/hMxQFMT87w","rumputnkri",""
"1.6645590968284E+18","1.6645590968284E+18","@TechFirman @PartaiSocmed @KING_VADUKA @aniesbaswedan Klo dia melawan rezimd dengan elegan tanpa makian pasti banyak respect sih","kamsuley",""
"1.6645590375377E+18","1.6645590375377E+18","@aniesbaswedan Ini agambar apa yaâ€¦??? Apa hubungannya dengan Hari Lahir Pancasila tgl 1 Juniâ€¦.???? Pancasila-nya yg manaâ€¦.???? Apa ini salah satu bentuk perubahan yg mau dilakukan dgn jadi Presiden RIâ€¦???? Dasar Negara mau diubah @aniesbaswedan â€¦.???? ðŸ˜³ðŸ™„ðŸ™„ðŸ˜³ðŸ˜³ðŸ™„","John_NKRI",""
"1.6645589675893E+18","1.6645589675893E+18","Lebih tegasnya:\n\nKalo mau nyapres harus punya mental baja. Kalo cengeng, takut, suka playing victim. Mending mundur dari sekarang. Balik ke kampus saja.\n\nYg bakal dipimpin ini sebuah negara, rakyatnya 270 juta lebih.\n\n@aniesbaswedan\n@ganjarpranowo\n\nGitu kira-kira pesan moralnya. https://t.co/95Tmvt86yX","FitFerry",""
"1.6645591144193E+18","1.6645591144193E+18","Cawe-cawe Jokowi ini membuat gusar Anies Baswedan.ðŸ˜ƒðŸ˜ƒâ˜ºï¸ https://t.co/1IBBgg4zzz","SiwiAlvira",""
"1.6644183988672E+18","1.6644183988672E+18","Anies @aniesbaswedan lagi dinasehatin sama @ganjarpranowo \n\nKalo Mau Jadi Pemimpin, Jangan Cengeng, Jangan Jadi Penakut"".\n\nGitu kira-kira interprestasi bebasnya... â˜• https://t.co/pEeOR6lZwB""","FitFerry",""
"1.6645590622757E+18","1.6645590622757E+18","Cawe-cawe Jokowi ini membuat gusar Anies Baswedan. https://t.co/1bg6ojs0wF","DesyandiB",""
"1.6645591141131E+18","1.6645591141131E+18","@bumnbersatu @jokowi @ganjarpranowo @aniesbaswedan @prabowo Mungkin bolot kali","estu_este",""
"1.6645589902637E+18","1.6645589902637E+18","@willgaomybf @fundaylife Iya dia buzzer mie sedap sama buzzer anies baswedan","yunotanmin",""
"1.6645588222315E+18","1.6645588222315E+18","@AgusYudhoyono @aniesbaswedan Bos ketika anda men tweet anda selalu bawa bawa nama ayah saudara.. Apa anda gak pede bawa nama agus sendiri...","Candra25837483",""
"1.6645589173751E+18","1.6645589173751E+18","@PartaiSocmed @aniesbaswedan Kalau strategi lama masih dipake percayalah 2024 bakal dipecundangi lagi\nBaswedan perlu banyak suara dr kalangan manapun agar bisa menang \nJangan mengandalkan satu barisan saja","AbdulA77995",""
